lemma,cl
enchanted/ADJ,50996
encouraging/ADJ,50997
encyclopedic/ADJ,50998
endangered/ADJ,50999
ended/ADJ,51000
endemic/ADJ,51001
endless/ADJ,51002
enduring/ADJ,51003
energetic/ADJ,51004
engaging/ADJ,51005
engineered/ADJ,51006
english/ADJ,51007
enhanced/ADJ,51008
enjoyable/ADJ,51009
enlightened/ADJ,51010
enormous/ADJ,51011
enough/ADJ,51012
enterprising/ADJ,51013
entertained/ADJ,51014
entertaining/ADJ,51015
enthusiastic/ADJ,51016
entire/ADJ,51017
entitled/ADJ,51018
environmental/ADJ,51019
epic/ADJ,51020
epistemic/ADJ,51021
equal/ADJ,51022
equine/ADJ,51023
equivalent/ADJ,51024
erect/ADJ,51025
erotic/ADJ,51026
erratic/ADJ,51027
erroneous/ADJ,51028
especial/ADJ,51029
essential/ADJ,51030
establish/ADJ,51031
ethical/ADJ,51032
ethiopian/ADJ,51033
ethnic/ADJ,51034
european/ADJ,51035
european-american/ADJ,51036
eventual/ADJ,51037
every/ADJ,51038
everyday/ADJ,51039
evident/ADJ,51040
evil/ADJ,51041
evolutionary/ADJ,51042
exact/ADJ,51043
exaggerate/ADJ,51044
exaggerated/ADJ,51045
exalted/ADJ,51046
excellent/ADJ,51047
exceptional/ADJ,51048
excess/ADJ,51049
excessive/ADJ,51050
excitable/ADJ,51051
excitatory/ADJ,51052
excited/ADJ,51053
exciting/ADJ,51054
exclusive/ADJ,51055
executable/ADJ,51056
executive/ADJ,51057
exemplary/ADJ,51058
exhausted/ADJ,51059
exist/ADJ,51060
existent/ADJ,51061
existential/ADJ,51062
existing/ADJ,51063
exotic/ADJ,51064
expanded/ADJ,51065
expansive/ADJ,51066
expatriate/ADJ,51067
expect/ADJ,51068
expectant/ADJ,51069
expensive/ADJ,51070
experienced/ADJ,51071
experimental/ADJ,51072
expert/ADJ,51073
expired/ADJ,51074
explicit/ADJ,51075
exploratory/ADJ,51076
explosive/ADJ,51077
exponential/ADJ,51078
exposed/ADJ,51079
express/ADJ,51080
expressionless/ADJ,51081
expressive/ADJ,51082
exquisite/ADJ,51083
extant/ADJ,51084
extended/ADJ,51085
extensible/ADJ,51086
extensive/ADJ,51087
exterior/ADJ,51088
external/ADJ,51089
extinct/ADJ,51090
extra/ADJ,51091
extra-marital/ADJ,51092
extracurricular/ADJ,51093
extraneous/ADJ,51094
extraordinary/ADJ,51095
extraterrestrial/ADJ,51096
extravagant/ADJ,51097
extreme/ADJ,51098
exuberant/ADJ,51099
fab/ADJ,51100
fabulous/ADJ,51101
faced/ADJ,51102
faceless/ADJ,51103
facial/ADJ,51104
factual/ADJ,51105
failed/ADJ,51106
faint/ADJ,51107
fair/ADJ,51108
fairy/ADJ,51109
faithful/ADJ,51110
faithless/ADJ,51111
fake/ADJ,51112
fall/ADJ,51113
false/ADJ,51114
familiar/ADJ,51115
famous/ADJ,51116
fanatic/ADJ,51117
fanatical/ADJ,51118
fanciful/ADJ,51119
fancy/ADJ,51120
fantastic/ADJ,51121
far/ADJ,51122
farcical/ADJ,51123
farther/ADJ,51124
farthest/ADJ,51125
fascinating/ADJ,51126
fascist/ADJ,51127
fashion/ADJ,51128
fashionable/ADJ,51129
fashioned/ADJ,51130
fast/ADJ,51131
faster/ADJ,51132
fastest/ADJ,51133
fat/ADJ,51134
fatal/ADJ,51135
fated/ADJ,51136
fateful/ADJ,51137
faultless/ADJ,51138
faulty/ADJ,51139
favorable/ADJ,51140
favorite/ADJ,51141
favour/ADJ,51142
favourable/ADJ,51143
favourite/ADJ,51144
fearful/ADJ,51145
fearless/ADJ,51146
fearsome/ADJ,51147
feasible/ADJ,51148
feather/ADJ,51149
feathered/ADJ,51150
feathery/ADJ,51151
featureless/ADJ,51152
fecal/ADJ,51153
fed/ADJ,51154
federal/ADJ,51155
feeble/ADJ,51156
feel/ADJ,51157
feisty/ADJ,51158
fellow/ADJ,51159
female/ADJ,51160
feminine/ADJ,51161
femoral/ADJ,51162
fertile/ADJ,51163
fertilized/ADJ,51164
fervent/ADJ,51165
festive/ADJ,51166
few/ADJ,51167
fewer/ADJ,51168
fewest/ADJ,51169
fifteen/ADJ,51170
fifth/ADJ,51171
filipino/ADJ,51172
fill/ADJ,51173
filter/ADJ,51174
filthy/ADJ,51175
final/ADJ,51176
financial/ADJ,51177
fine/ADJ,51178
finest/ADJ,51179
finish/ADJ,51180
finished/ADJ,51181
fire/ADJ,51182
firm/ADJ,51183
first/ADJ,51184
firstborn/ADJ,51185
fiscal/ADJ,51186
fish/ADJ,51187
fit/ADJ,51188
fitful/ADJ,51189
fitted/ADJ,51190
fitting/ADJ,51191
fix/ADJ,51192
fixed/ADJ,51193
fl/ADJ,51194
flamboyant/ADJ,51195
flame/ADJ,51196
flash/ADJ,51197
flashy/ADJ,51198
flat/ADJ,51199
flavored/ADJ,51200
flavorful/ADJ,51201
flavorless/ADJ,51202
flawed/ADJ,51203
flawless/ADJ,51204
fledged/ADJ,51205
fleet/ADJ,51206
fleeting/ADJ,51207
fleshy/ADJ,51208
flexible/ADJ,51209
flimsy/ADJ,51210
flirtatious/ADJ,51211
flirty/ADJ,51212
float/ADJ,51213
floral/ADJ,51214
florid/ADJ,51215
flourishing/ADJ,51216
flowery/ADJ,51217
fluent/ADJ,51218
fluffy/ADJ,51219
fluid/ADJ,51220
fluorescent/ADJ,51221
flute/ADJ,51222
fly/ADJ,51223
focal/ADJ,51224
focused/ADJ,51225
folic/ADJ,51226
follow/ADJ,51227
fond/ADJ,51228
foolhardy/ADJ,51229
foolish/ADJ,51230
for-profit/ADJ,51231
forbid/ADJ,51232
forbidden/ADJ,51233
forced/ADJ,51234
forceful/ADJ,51235
foregoing/ADJ,51236
foreign/ADJ,51237
foremost/ADJ,51238
forensic/ADJ,51239
forgotten/ADJ,51240
forked/ADJ,51241
formal/ADJ,51242
former/ADJ,51243
formidable/ADJ,51244
formless/ADJ,51245
forthcoming/ADJ,51246
fortuitous/ADJ,51247
fortunate/ADJ,51248
forward/ADJ,51249
foul/ADJ,51250
foundational/ADJ,51251
founding/ADJ,51252
fourteenth/ADJ,51253
fourth/ADJ,51254
fractional/ADJ,51255
fragile/ADJ,51256
fragmentary/ADJ,51257
fragrant/ADJ,51258
frame/ADJ,51259
frantic/ADJ,51260
fraught/ADJ,51261
freckle/ADJ,51262
free/ADJ,51263
freelance/ADJ,51264
freer/ADJ,51265
freewheeling/ADJ,51266
freeze/ADJ,51267
freezing/ADJ,51268
french/ADJ,51269
frequent/ADJ,51270
fresh/ADJ,51271
friable/ADJ,51272
friendlier/ADJ,51273
friendliest/ADJ,51274
friendly/ADJ,51275
frighten/ADJ,51276
frightening/ADJ,51277
frightful/ADJ,51278
frigid/ADJ,51279
front/ADJ,51280
frothy/ADJ,51281
frozen/ADJ,51282
fruitful/ADJ,51283
frustrated/ADJ,51284
frustrating/ADJ,51285
fry/ADJ,51286
full/ADJ,51287
fun/ADJ,51288
functional/ADJ,51289
functioning/ADJ,51290
fundamental/ADJ,51291
fundamentalist/ADJ,51292
funerary/ADJ,51293
funny/ADJ,51294
furious/ADJ,51295
furry/ADJ,51296
further/ADJ,51297
fussy/ADJ,51298
futile/ADJ,51299
future/ADJ,51300
fuzzy/ADJ,51301
gallant/ADJ,51302
game/ADJ,51303
gant/ADJ,51304
gargantuan/ADJ,51305
gaseous/ADJ,51306
gastric/ADJ,51307
gated/ADJ,51308
gay/ADJ,51309
gelatinous/ADJ,51310
general/ADJ,51311
generalize/ADJ,51312
generational/ADJ,51313
generative/ADJ,51314
generic/ADJ,51315
generous/ADJ,51316
genetic/ADJ,51317
genevan/ADJ,51318
genius/ADJ,51319
genteel/ADJ,51320
gentile/ADJ,51321
gentle/ADJ,51322
gentlemanly/ADJ,51323
gentlest/ADJ,51324
genuine/ADJ,51325
geographic/ADJ,51326
geographical/ADJ,51327
geometric/ADJ,51328
geopolitical/ADJ,51329
german/ADJ,51330
germanic/ADJ,51331
ghostly/ADJ,51332
giant/ADJ,51333
giddy/ADJ,51334
gifted/ADJ,51335
gigantic/ADJ,51336
gilded/ADJ,51337
give/ADJ,51338
glad/ADJ,51339
glamorous/ADJ,51340
glandular/ADJ,51341
glaring/ADJ,51342
glassy/ADJ,51343
gleeful/ADJ,51344
glitter/ADJ,51345
global/ADJ,51346
gloomy/ADJ,51347
glorious/ADJ,51348
glow/ADJ,51349
gold/ADJ,51350
golden/ADJ,51351
gone/ADJ,51352
good/ADJ,51353
goofy/ADJ,51354
gorgeous/ADJ,51355
gossipy/ADJ,51356
gothic/ADJ,51357
governmental/ADJ,51358
graceful/ADJ,51359
gracious/ADJ,51360
gradual/ADJ,51361
graduate/ADJ,51362
grainy/ADJ,51363
grammatical/ADJ,51364
grand/ADJ,51365
graphic/ADJ,51366
grassy/ADJ,51367
grateful/ADJ,51368
grave/ADJ,51369
gray/ADJ,51370
greasy/ADJ,51371
great/ADJ,51372
greater/ADJ,51373
greatest/ADJ,51374
greedy/ADJ,51375
greek/ADJ,51376
green/ADJ,51377
greenish/ADJ,51378
grey/ADJ,51379
grim/ADJ,51380
gross/ADJ,51381
grotesque/ADJ,51382
grow/ADJ,51383
grueling/ADJ,51384
guadeloupean/ADJ,51385
gubernatorial/ADJ,51386
guilty/ADJ,51387
gullible/ADJ,51388
hackneyed/ADJ,51389
hairy/ADJ,51390
halal/ADJ,51391
half/ADJ,51392
handicapped/ADJ,51393
handsome/ADJ,51394
handwritten/ADJ,51395
handy/ADJ,51396
haphazard/ADJ,51397
hapless/ADJ,51398
happier/ADJ,51399
happy/ADJ,51400
hard/ADJ,51401
hardcore/ADJ,51402
harder/ADJ,51403
hardest/ADJ,51404
hardscrabble/ADJ,51405
harmful/ADJ,51406
harmless/ADJ,51407
harmonious/ADJ,51408
harmonized/ADJ,51409
harsh/ADJ,51410
harshest/ADJ,51411
hasidic/ADJ,51412
hasty/ADJ,51413
hateful/ADJ,51414
hawkish/ADJ,51415
hazardous/ADJ,51416
heady/ADJ,51417
healthier/ADJ,51418
healthy/ADJ,51419
heartbreaking/ADJ,51420
heartbroken/ADJ,51421
heartless/ADJ,51422
hearty/ADJ,51423
heavenly/ADJ,51424
heavier/ADJ,51425
heavy/ADJ,51426
hebrew/ADJ,51427
hectic/ADJ,51428
hegemonic/ADJ,51429
hellenic/ADJ,51430
hellish/ADJ,51431
helpful/ADJ,51432
helpless/ADJ,51433
herodian/ADJ,51434
hesitant/ADJ,51435
heterosexual/ADJ,51436
hi-tech/ADJ,51437
hidden/ADJ,51438
hide/ADJ,51439
hideous/ADJ,51440
hierarchical/ADJ,51441
high/ADJ,51442
higher/ADJ,51443
highest/ADJ,51444
hilarious/ADJ,51445
hilly/ADJ,51446
hind/ADJ,51447
hindu/ADJ,51448
hippie/ADJ,51449
hispanic/ADJ,51450
historian/ADJ,51451
historic/ADJ,51452
historical/ADJ,51453
hoary/ADJ,51454
holistic/ADJ,51455
holy/ADJ,51456
home/ADJ,51457
homeless/ADJ,51458
homely/ADJ,51459
homemade/ADJ,51460
homeopathic/ADJ,51461
homosexual/ADJ,51462
honest/ADJ,51463
honorable/ADJ,51464
honorary/ADJ,51465
honourable/ADJ,51466
hooded/ADJ,51467
hopeful/ADJ,51468
hopeless/ADJ,51469
horizontal/ADJ,51470
hormonal/ADJ,51471
horny/ADJ,51472
horrendous/ADJ,51473
horrible/ADJ,51474
horrid/ADJ,51475
horrific/ADJ,51476
horrifying/ADJ,51477
horse/ADJ,51478
hospitable/ADJ,51479
hostile/ADJ,51480
hot/ADJ,51481
hotter/ADJ,51482
hottest/ADJ,51483
hourly/ADJ,51484
hubristic/ADJ,51485
huge/ADJ,51486
human/ADJ,51487
humane/ADJ,51488
humanitarian/ADJ,51489
humanoid/ADJ,51490
humble/ADJ,51491
humid/ADJ,51492
humorous/ADJ,51493
hung/ADJ,51494
hungarian/ADJ,51495
hungry/ADJ,51496
hybrid/ADJ,51497
hydroelectric/ADJ,51498
hyperbolic/ADJ,51499
hypnotic/ADJ,51500
hysterical/ADJ,51501
i/ADJ,51502
iambic/ADJ,51503
ice/ADJ,51504
icelandic/ADJ,51505
iconic/ADJ,51506
ideal/ADJ,51507
idealistic/ADJ,51508
identical/ADJ,51509
ideological/ADJ,51510
idiosyncratic/ADJ,51511
idiotic/ADJ,51512
idle/ADJ,51513
ignorant/ADJ,51514
ii/ADJ,51515
ill/ADJ,51516
illegal/ADJ,51517
illegitimate/ADJ,51518
illuminate/ADJ,51519
illusory/ADJ,51520
illustrious/ADJ,51521
illyrian/ADJ,51522
imaginary/ADJ,51523
imaginative/ADJ,51524
immediate/ADJ,51525
immense/ADJ,51526
immersed/ADJ,51527
immigrant/ADJ,51528
imminent/ADJ,51529
immobile/ADJ,51530
immortal/ADJ,51531
immovable/ADJ,51532
impartial/ADJ,51533
impatient/ADJ,51534
impeccable/ADJ,51535
impending/ADJ,51536
impenetrable/ADJ,51537
imperative/ADJ,51538
imperceptible/ADJ,51539
imperial/ADJ,51540
impersonal/ADJ,51541
impervious/ADJ,51542
implement/ADJ,51543
implementing/ADJ,51544
implicit/ADJ,51545
impolitic/ADJ,51546
import/ADJ,51547
important/ADJ,51548
impose/ADJ,51549
imposing/ADJ,51550
impossible/ADJ,51551
impotent/ADJ,51552
impregnable/ADJ,51553
impressed/ADJ,51554
impressionist/ADJ,51555
impressive/ADJ,51556
improper/ADJ,51557
improved/ADJ,51558
imprudent/ADJ,51559
in/ADJ,51560
inaccurate/ADJ,51561
inactive/ADJ,51562
inadequate/ADJ,51563
inadmissible/ADJ,51564
inalienable/ADJ,51565
inane/ADJ,51566
inappropriate/ADJ,51567
inattentive/ADJ,51568
inaugural/ADJ,51569
incandescent/ADJ,51570
incestuous/ADJ,51571
incidental/ADJ,51572
incipient/ADJ,51573
inclined/ADJ,51574
inclusive/ADJ,51575
incoherent/ADJ,51576
incompatible/ADJ,51577
incompetent/ADJ,51578
incomplete/ADJ,51579
incomprehensible/ADJ,51580
inconclusive/ADJ,51581
incongruous/ADJ,51582
inconsistent/ADJ,51583
inconvenient/ADJ,51584
incorrect/ADJ,51585
increase/ADJ,51586
increased/ADJ,51587
increasing/ADJ,51588
incredible/ADJ,51589
incumbent/ADJ,51590
indefensible/ADJ,51591
indefinable/ADJ,51592
indefinite/ADJ,51593
independent/ADJ,51594
indescribable/ADJ,51595
indestructible/ADJ,51596
indian/ADJ,51597
indicative/ADJ,51598
indie/ADJ,51599
indifferent/ADJ,51600
indigenous/ADJ,51601
indigestible/ADJ,51602
indignant/ADJ,51603
indirect/ADJ,51604
indiscreet/ADJ,51605
indispensable/ADJ,51606
indistinguishable/ADJ,51607
individual/ADJ,51608
indonesian/ADJ,51609
indoor/ADJ,51610
industrial/ADJ,51611
industrialize/ADJ,51612
ineffective/ADJ,51613
inefficient/ADJ,51614
inevitable/ADJ,51615
inexhaustible/ADJ,51616
inexpensive/ADJ,51617
inexperienced/ADJ,51618
inexplicable/ADJ,51619
infamous/ADJ,51620
infected/ADJ,51621
inferior/ADJ,51622
infertile/ADJ,51623
infinite/ADJ,51624
inflammatory/ADJ,51625
inflexible/ADJ,51626
influential/ADJ,51627
informal/ADJ,51628
informative/ADJ,51629
informed/ADJ,51630
infrequent/ADJ,51631
ingenious/ADJ,51632
inhabit/ADJ,51633
inhalable/ADJ,51634
inherent/ADJ,51635
inhibitory/ADJ,51636
inhuman/ADJ,51637
initial/ADJ,51638
initiated/ADJ,51639
injured/ADJ,51640
injurious/ADJ,51641
inland/ADJ,51642
inner/ADJ,51643
innermost/ADJ,51644
innocent/ADJ,51645
innovative/ADJ,51646
innumerable/ADJ,51647
inoperable/ADJ,51648
inordinate/ADJ,51649
inquire/ADJ,51650
inquisitive/ADJ,51651
insane/ADJ,51652
insatiable/ADJ,51653
inscrutable/ADJ,51654
insecure/ADJ,51655
insensible/ADJ,51656
insensitive/ADJ,51657
inseparable/ADJ,51658
inside/ADJ,51659
insidious/ADJ,51660
insipid/ADJ,51661
insoluble/ADJ,51662
inspirational/ADJ,51663
inspiring/ADJ,51664
install/ADJ,51665
instant/ADJ,51666
institutional/ADJ,51667
instructive/ADJ,51668
instrumental/ADJ,51669
insufficient/ADJ,51670
insult/ADJ,51671
insulting/ADJ,51672
insurgent/ADJ,51673
intact/ADJ,51674
integral/ADJ,51675
integrate/ADJ,51676
integrated/ADJ,51677
intellectual/ADJ,51678
intelligent/ADJ,51679
intelligible/ADJ,51680
intense/ADJ,51681
intensified/ADJ,51682
intensify/ADJ,51683
intensive/ADJ,51684
intentional/ADJ,51685
interactive/ADJ,51686
intercompany/ADJ,51687
interconnected/ADJ,51688
interested/ADJ,51689
interesting/ADJ,51690
interim/ADJ,51691
interior/ADJ,51692
intermediary/ADJ,51693
intermediate/ADJ,51694
interminable/ADJ,51695
internal/ADJ,51696
international/ADJ,51697
interpersonal/ADJ,51698
interplanetary/ADJ,51699
interracial/ADJ,51700
interrogative/ADJ,51701
interstellar/ADJ,51702
intertwined/ADJ,51703
intimate/ADJ,51704
intimidating/ADJ,51705
intolerable/ADJ,51706
intolerant/ADJ,51707
intoxicating/ADJ,51708
intractable/ADJ,51709
intransigent/ADJ,51710
intrastate/ADJ,51711
intrauterine/ADJ,51712
intrepid/ADJ,51713
intricate/ADJ,51714
intriguing/ADJ,51715
intrinsic/ADJ,51716
introverted/ADJ,51717
intuitive/ADJ,51718
invalid/ADJ,51719
invasive/ADJ,51720
investigative/ADJ,51721
invincible/ADJ,51722
invisible/ADJ,51723
involved/ADJ,51724
inward/ADJ,51725
iranian/ADJ,51726
iraqi/ADJ,51727
iraqi-british/ADJ,51728
irate/ADJ,51729
irish/ADJ,51730
irksome/ADJ,51731
iron/ADJ,51732
ironic/ADJ,51733
irrational/ADJ,51734
irreconcilable/ADJ,51735
irregular/ADJ,51736
irrelevant/ADJ,51737
irrepressible/ADJ,51738
irresistible/ADJ,51739
irresponsible/ADJ,51740
irrigate/ADJ,51741
irritable/ADJ,51742
irritate/ADJ,51743
islamic/ADJ,51744
islamist/ADJ,51745
isolated/ADJ,51746
israeli/ADJ,51747
italian/ADJ,51748
italianate/ADJ,51749
italic/ADJ,51750
italicised/ADJ,51751
itchy/ADJ,51752
jamaican/ADJ,51753
japanese/ADJ,51754
jealous/ADJ,51755
jesuit/ADJ,51756
jewish/ADJ,51757
jihadi/ADJ,51758
joint/ADJ,51759
jordanian/ADJ,51760
journalistic/ADJ,51761
joyous/ADJ,51762
judicial/ADJ,51763
juicy/ADJ,51764
junior/ADJ,51765
jurisdictional/ADJ,51766
justified/ADJ,51767
karaite/ADJ,51768
keen/ADJ,51769
key/ADJ,51770
kind/ADJ,51771
kindest/ADJ,51772
kindly/ADJ,51773
kindred/ADJ,51774
kinetic/ADJ,51775
kingly/ADJ,51776
knit/ADJ,51777
knotted/ADJ,51778
knowledgeable/ADJ,51779
known/ADJ,51780
korean/ADJ,51781
kosher/ADJ,51782
kurdish/ADJ,51783
kuwaiti/ADJ,51784
lab/ADJ,51785
labelling/ADJ,51786
labyrinthine/ADJ,51787
lacerate/ADJ,51788
lack/ADJ,51789
lackluster/ADJ,51790
laden/ADJ,51791
laid/ADJ,51792
lame/ADJ,51793
lamentable/ADJ,51794
land/ADJ,51795
landlocked/ADJ,51796
languid/ADJ,51797
lankan/ADJ,51798
lanky/ADJ,51799
large/ADJ,51800
larger/ADJ,51801
largest/ADJ,51802
last/ADJ,51803
lasting/ADJ,51804
late/ADJ,51805
latent/ADJ,51806
later/ADJ,51807
lateral/ADJ,51808
latest/ADJ,51809
latin/ADJ,51810
latino/ADJ,51811
latter/ADJ,51812
laudable/ADJ,51813
laudatory/ADJ,51814
launch/ADJ,51815
lavish/ADJ,51816
lawful/ADJ,51817
lawless/ADJ,51818
lax/ADJ,51819
lay/ADJ,51820
lazy/ADJ,51821
lead/ADJ,51822
leaden/ADJ,51823
leading/ADJ,51824
leafy/ADJ,51825
leaky/ADJ,51826
lean/ADJ,51827
learned/ADJ,51828
least/ADJ,51829
leave/ADJ,51830
lebanese/ADJ,51831
left/ADJ,51832
leftist/ADJ,51833
legal/ADJ,51834
legendary/ADJ,51835
legislative/ADJ,51836
legit/ADJ,51837
legitimate/ADJ,51838
lengthy/ADJ,51839
less/ADJ,51840
lesser/ADJ,51841
lethal/ADJ,51842
levantine/ADJ,51843
lexical/ADJ,51844
lexicographic/ADJ,51845
liable/ADJ,51846
liberal/ADJ,51847
liberated/ADJ,51848
libertarian/ADJ,51849
libyan/ADJ,51850
licensed/ADJ,51851
lifelong/ADJ,51852
lift/ADJ,51853
light/ADJ,51854
lighter/ADJ,51855
lightest/ADJ,51856
lighthearted/ADJ,51857
likable/ADJ,51858
like/ADJ,51859
likely/ADJ,51860
lime/ADJ,51861
limited/ADJ,51862
limitless/ADJ,51863
limp/ADJ,51864
line/ADJ,51865
linguistic/ADJ,51866
liquid/ADJ,51867
list/ADJ,51868
literal/ADJ,51869
literary/ADJ,51870
literate/ADJ,51871
little/ADJ,51872
liturgical/ADJ,51873
live/ADJ,51874
lively/ADJ,51875
lo/ADJ,51876
local/ADJ,51877
locomotor/ADJ,51878
logical/ADJ,51879
logistical/ADJ,51880
lone/ADJ,51881
lonely/ADJ,51882
long/ADJ,51883
long-term/ADJ,51884
longer/ADJ,51885
longest/ADJ,51886
longitudinal/ADJ,51887
longstanding/ADJ,51888
longtime/ADJ,51889
loose/ADJ,51890
lopsided/ADJ,51891
lost/ADJ,51892
loud/ADJ,51893
lousy/ADJ,51894
lovable/ADJ,51895
lovely/ADJ,51896
loving/ADJ,51897
low/ADJ,51898
lower/ADJ,51899
lowercase/ADJ,51900
lowest/ADJ,51901
lowly/ADJ,51902
loyal/ADJ,51903
lucky/ADJ,51904
lucrative/ADJ,51905
ludicrous/ADJ,51906
luminous/ADJ,51907
lunar/ADJ,51908
lurid/ADJ,51909
lush/ADJ,51910
lustful/ADJ,51911
lusty/ADJ,51912
luxurious/ADJ,51913
lyrical/ADJ,51914
macedonian/ADJ,51915
macro/ADJ,51916
mad/ADJ,51917
magic/ADJ,51918
magical/ADJ,51919
magickal/ADJ,51920
magnetic/ADJ,51921
magnificent/ADJ,51922
main/ADJ,51923
mainland/ADJ,51924
mainstream/ADJ,51925
majestic/ADJ,51926
major/ADJ,51927
make/ADJ,51928
malaysian/ADJ,51929
male/ADJ,51930
malformed/ADJ,51931
malicious/ADJ,51932
malignant/ADJ,51933
malnourished/ADJ,51934
manageable/ADJ,51935
mandatory/ADJ,51936
manifest/ADJ,51937
manned/ADJ,51938
mannered/ADJ,51939
manual/ADJ,51940
manufacture/ADJ,51941
many/ADJ,51942
maori/ADJ,51943
marginal/ADJ,51944
marine/ADJ,51945
marital/ADJ,51946
maritime/ADJ,51947
mark/ADJ,51948
marked/ADJ,51949
married/ADJ,51950
marry/ADJ,51951
martial/ADJ,51952
marvellous/ADJ,51953
marvelous/ADJ,51954
marxist/ADJ,51955
masonic/ADJ,51956
mass/ADJ,51957
massacred/ADJ,51958
massive/ADJ,51959
match/ADJ,51960
material/ADJ,51961
maternal/ADJ,51962
mathematical/ADJ,51963
matrimonial/ADJ,51964
mature/ADJ,51965
max/ADJ,51966
maximum/ADJ,51967
meager/ADJ,51968
meal/ADJ,51969
mean/ADJ,51970
meanest/ADJ,51971
meaningful/ADJ,51972
meaningless/ADJ,51973
measure/ADJ,51974
mechanic/ADJ,51975
mechanical/ADJ,51976
medal/ADJ,51977
meddlesome/ADJ,51978
medial/ADJ,51979
medical/ADJ,51980
medicinal/ADJ,51981
medieval/ADJ,51982
mediocre/ADJ,51983
meditative/ADJ,51984
mediterranean/ADJ,51985
medium/ADJ,51986
meek/ADJ,51987
megarian/ADJ,51988
melodramatic/ADJ,51989
melt/ADJ,51990
memorable/ADJ,51991
memorial/ADJ,51992
mendacious/ADJ,51993
mental/ADJ,51994
mere/ADJ,51995
merry/ADJ,51996
mesmerizing/ADJ,51997
mesoamerican/ADJ,51998
messy/ADJ,51999
metal/ADJ,52000
metallic/ADJ,52001
metaphysical/ADJ,52002
meteoritic/ADJ,52003
meteorological/ADJ,52004
methodical/ADJ,52005
methodological/ADJ,52006
meticulous/ADJ,52007
metric/ADJ,52008
metrical/ADJ,52009
metro/ADJ,52010
metropolitan/ADJ,52011
mexican/ADJ,52012
micro/ADJ,52013
microbial/ADJ,52014
microscopic/ADJ,52015
mid/ADJ,52016
middle/ADJ,52017
mighty/ADJ,52018
migrant/ADJ,52019
migratory/ADJ,52020
mild/ADJ,52021
militant/ADJ,52022
military/ADJ,52023
milky/ADJ,52024
minded/ADJ,52025
mine/ADJ,52026
mini/ADJ,52027
miniature/ADJ,52028
minimal/ADJ,52029
minimum/ADJ,52030
minor/ADJ,52031
minuscule/ADJ,52032
minute/ADJ,52033
miscellaneous/ADJ,52034
mischievous/ADJ,52035
miserable/ADJ,52036
misguided/ADJ,52037
misleading/ADJ,52038
missing/ADJ,52039
mistaken/ADJ,52040
misty/ADJ,52041
mix/ADJ,52042
mixed/ADJ,52043
mobile/ADJ,52044
mod/ADJ,52045
moderate/ADJ,52046
modern/ADJ,52047
modernist/ADJ,52048
modest/ADJ,52049
moist/ADJ,52050
moldovan/ADJ,52051
molecular/ADJ,52052
molten/ADJ,52053
momentary/ADJ,52054
monastic/ADJ,52055
monetary/ADJ,52056
mongolian/ADJ,52057
monotonous/ADJ,52058
monstrous/ADJ,52059
monthly/ADJ,52060
monumental/ADJ,52061
moral/ADJ,52062
moravian/ADJ,52063
more/ADJ,52064
moribund/ADJ,52065
moriori/ADJ,52066
mormon/ADJ,52067
morphological/ADJ,52068
mortal/ADJ,52069
moslem/ADJ,52070
mossy/ADJ,52071
most/ADJ,52072
motionless/ADJ,52073
motivated/ADJ,52074
motley/ADJ,52075
moult/ADJ,52076
mount/ADJ,52077
mountainous/ADJ,52078
mournful/ADJ,52079
moveable/ADJ,52080
much/ADJ,52081
muddy/ADJ,52082
multi-ethnic/ADJ,52083
multi-nation/ADJ,52084
multi-national/ADJ,52085
multicultural/ADJ,52086
multifaceted/ADJ,52087
multinational/ADJ,52088
multiple/ADJ,52089
municipal/ADJ,52090
murderous/ADJ,52091
murky/ADJ,52092
muscular/ADJ,52093
mushy/ADJ,52094
musical/ADJ,52095
muslim/ADJ,52096
mutant/ADJ,52097
mute/ADJ,52098
mutual/ADJ,52099
mycenaean/ADJ,52100
mycological/ADJ,52101
myriad/ADJ,52102
mysterious/ADJ,52103
mystical/ADJ,52104
mystified/ADJ,52105
mythical/ADJ,52106
naive/ADJ,52107
naked/ADJ,52108
nameless/ADJ,52109
narcotic/ADJ,52110
narrative/ADJ,52111
narrow/ADJ,52112
nasty/ADJ,52113
nat/ADJ,52114
natal/ADJ,52115
national/ADJ,52116
nationalist/ADJ,52117
native/ADJ,52118
natural/ADJ,52119
naturalistic/ADJ,52120
naughty/ADJ,52121
nautical/ADJ,52122
naval/ADJ,52123
navy/ADJ,52124
nazi/ADJ,52125
naïve/ADJ,52126
near/ADJ,52127
nearby/ADJ,52128
nearest/ADJ,52129
neat/ADJ,52130
necessary/ADJ,52131
needless/ADJ,52132
needy/ADJ,52133
negative/ADJ,52134
neglected/ADJ,52135
neighboring/ADJ,52136
neighborly/ADJ,52137
neo-noir/ADJ,52138
neoclassical/ADJ,52139
neoconservative/ADJ,52140
neonatal/ADJ,52141
neoplatonic/ADJ,52142
nepalese/ADJ,52143
nerve/ADJ,52144
nervous/ADJ,52145
nested/ADJ,52146
net/ADJ,52147
neural/ADJ,52148
neurobiological/ADJ,52149
neurocognitive/ADJ,52150
neurologic/ADJ,52151
neurological/ADJ,52152
neuropsychological/ADJ,52153
neutral/ADJ,52154
new/ADJ,52155
newborn/ADJ,52156
newer/ADJ,52157
newest/ADJ,52158
newfound/ADJ,52159
